"","im_name","barb","length_counted","total_barbule_num","barbule_density","id"
"360","20231230_171701588","barb3",1.00607902735562,19,18.8851963746224,"PB164"
"361","20231230_171834393","barb1",1.01519756838906,18,17.7305389221557,"PB112"
"362","20231230_171834393","barb2",1.01519756838906,19,18.7155688622755,"PB112"
"363","20231230_171834393","barb3",1.03039513677812,19,18.4395280235988,"PB112"
"364","20231230_171904915","barb1",1.00607902735562,18,17.8912386706949,"PB112"
"365","20231230_171904915","barb2",1.01823708206687,18,17.6776119402985,"PB112"
"366","20231230_171904915","barb3",1.00607902735562,19,18.8851963746224,"PB112"
"367","20231230_171933561","barb1",1.00607902735562,19,18.8851963746224,"PB112"
"368","20231230_171933561","barb2",1.01215805471125,19,18.7717717717718,"PB112"
"369","20231230_171933561","barb3",1.00911854103343,18,17.8373493975904,"PB112"
"370","20231230_172222424","barb1",1.01519756838906,20,19.7005988023952,"PB203"
"371","20231230_172222424","barb2",1.01519756838906,20,19.7005988023952,"PB203"
"372","20231230_172222424","barb3",1.00911854103343,19,18.828313253012,"PB203"
"373","20231230_172247338","barb1",1.00303951367781,19,18.9424242424242,"PB203"
"374","20231230_172247338","barb2",1.01215805471125,19,18.7717717717718,"PB203"
"375","20231230_172247338","barb3",1.00911854103343,19,18.828313253012,"PB203"
"376","20231230_172307995","barb1",1.00911854103343,20,19.8192771084337,"PB203"
"377","20231230_172307995","barb2",1.00607902735562,20,19.8791540785498,"PB203"
"378","20231230_172307995","barb3",1.01215805471125,21,20.7477477477477,"PB203"
"379","20231230_172525669","barb1",1.01215805471125,18,17.7837837837838,"PB306"
"380","20231230_172525669","barb2",1.00303951367781,22,21.9333333333333,"PB306"
"381","20231230_172525669","barb3",1.00303951367781,21,20.9363636363636,"PB306"
"382","20231230_172539663","barb1",1.00607902735562,20,19.8791540785498,"PB306"
"383","20231230_172539663","barb2",1.00607902735562,20,19.8791540785498,"PB306"
"384","20231230_172539663","barb3",1.00303951367781,21,20.9363636363636,"PB306"
"385","20231230_172636421","barb1",1.01215805471125,18,17.7837837837838,"PB306"
"386","20231230_172636421","barb2",1.00911854103343,19,18.828313253012,"PB306"
"387","20231230_172636421","barb3",1.00911854103343,21,20.8102409638554,"PB306"
"388","20231230_174016188","barb1",1.01215805471125,18,17.7837837837838,"LI02"
"389","20231230_174016188","barb2",1.00607902735562,20,19.8791540785498,"LI02"
"390","20231230_174016188","barb3",1.00911854103343,20,19.8192771084337,"LI02"
"391","20231230_174044105","barb1",1.00303951367781,19,18.9424242424242,"LI02"
"392","20231230_174044105","barb2",1.00607902735562,21,20.8731117824773,"LI02"
"393","20231230_174044105","barb3",1.00607902735562,19,18.8851963746224,"LI02"
"394","20231230_174110140","barb1",1.00911854103343,21,20.8102409638554,"LI02"
"395","20231230_174110140","barb2",1.0273556231003,20,19.4674556213018,"LI02"
"396","20231230_174110140","barb3",1.00607902735562,21,20.8731117824773,"LI02"
"397","20231230_174343649","barb1",1.00607902735562,18,17.8912386706949,"LI58"
"398","20231230_174343649","barb2",1,20,20,"LI58"
"399","20231230_174343649","barb3",1.00303951367781,19,18.9424242424242,"LI58"
"400","20231230_174432260","barb1",1.00911854103343,20,19.8192771084337,"LI58"
"401","20231230_174432260","barb2",1.00607902735562,21,20.8731117824773,"LI58"
"402","20231230_174432260","barb3",1.00911854103343,20,19.8192771084337,"LI58"
"403","20231230_174500695","barb1",1.01823708206687,22,21.6059701492537,"LI58"
"404","20231230_174500695","barb2",1.01215805471125,23,22.7237237237237,"LI58"
"405","20231230_174500695","barb3",1.00911854103343,22,21.8012048192771,"LI58"
"406","20231230_174631911","barb1",1.03039513677812,22,21.3510324483776,"LI35"
"407","20231230_174631911","barb2",1.00911854103343,21,20.8102409638554,"LI35"
"408","20231230_174631911","barb3",1.00911854103343,22,21.8012048192771,"LI35"
"409","20231230_174647194","barb1",1.00607902735562,21,20.8731117824773,"LI35"
"410","20231230_174647194","barb2",1.00911854103343,21,20.8102409638554,"LI35"
"411","20231230_174647194","barb3",1.01519756838906,23,22.6556886227545,"LI35"
"412","20231230_174730482","barb1",1.01823708206687,23,22.5880597014925,"LI35"
"413","20231230_174730482","barb2",1.00911854103343,21,20.8102409638554,"LI35"
"414","20231230_174730482","barb3",1.01823708206687,19,18.6597014925373,"LI35"
"415","20231230_174915510","barb1",1.00911854103343,20,19.8192771084337,"LI63"
"416","20231230_174915510","barb2",1.00911854103343,19,18.828313253012,"LI63"
"417","20231230_174915510","barb3",1.02127659574468,20,19.5833333333333,"LI63"
"418","20231230_174935375","barb1",1.01519756838906,21,20.685628742515,"LI63"
"419","20231230_174935375","barb2",1.00607902735562,21,20.8731117824773,"LI63"
"420","20231230_174935375","barb3",1.03039513677812,19,18.4395280235988,"LI63"
"421","20231230_174947550","barb1",1.00911854103343,19,18.828313253012,"LI63"
"422","20231230_174947550","barb2",0.996960486322188,18,18.0548780487805,"LI63"
"423","20231230_174947550","barb3",1.00303951367781,20,19.9393939393939,"LI63"
"424","20231230_175236605","barb1",1.00303951367781,21,20.9363636363636,"LI01"
"425","20231230_175236605","barb2",1.01519756838906,20,19.7005988023952,"LI01"
"426","20231230_175236605","barb3",1.00911854103343,22,21.8012048192771,"LI01"
"427","20231230_175249149","barb1",1.01823708206687,22,21.6059701492537,"LI01"
"428","20231230_175249149","barb2",1.01215805471125,21,20.7477477477477,"LI01"
"429","20231230_175249149","barb3",1.01823708206687,21,20.6238805970149,"LI01"
"430","20231230_175324192","barb1",1.00607902735562,21,20.8731117824773,"LI01"
"431","20231230_175324192","barb2",1.01215805471125,19,18.7717717717718,"LI01"
"432","20231230_175324192","barb3",1.01215805471125,19,18.7717717717718,"LI01"
"433","20231230_175452857","barb1",1.01215805471125,20,19.7597597597598,"LI03"
"434","20231230_175452857","barb2",1.00303951367781,20,19.9393939393939,"LI03"
"435","20231230_175452857","barb3",1.00911854103343,21,20.8102409638554,"LI03"
"436","20231230_175514999","barb1",1.00607902735562,19,18.8851963746224,"LI03"
"437","20231230_175514999","barb2",1.01823708206687,18,17.6776119402985,"LI03"
"438","20231230_175514999","barb3",1.00911854103343,19,18.828313253012,"LI03"
"439","20231230_175611993","barb1",1.00607902735562,21,20.8731117824773,"LI03"
"440","20231230_175611993","barb2",1.00911854103343,20,19.8192771084337,"LI03"
"441","20231230_175611993","barb3",1.01519756838906,20,19.7005988023952,"LI03"
"442","20231230_175909596","barb1",1.00303951367781,21,20.9363636363636,"LI05"
"443","20231230_175909596","barb2",1.00303951367781,22,21.9333333333333,"LI05"
"444","20231230_175909596","barb3",1.00911854103343,20,19.8192771084337,"LI05"
"445","20231230_180013773","barb1",1.00911854103343,19,18.828313253012,"LI05"
"446","20231230_180013773","barb2",1.01823708206687,17,16.6955223880597,"LI05"
"447","20231230_180013773","barb3",1.00607902735562,17,16.8972809667674,"LI05"
"448","20231230_180134889","barb1",1.00303951367781,18,17.9454545454545,"LI05"
"449","20231230_180134889","barb2",1.00607902735562,15,14.9093655589124,"LI05"
"450","20231230_180134889","barb3",1.00607902735562,17,16.8972809667674,"LI05"
"451","20231230_180432134","barb1",1.00911854103343,18,17.8373493975904,"LI07"
"452","20231230_180432134","barb2",1.00303951367781,17,16.9484848484848,"LI07"
"453","20231230_180432134","barb3",1.01519756838906,21,20.685628742515,"LI07"
"454","20231230_180458381","barb1",1.00607902735562,18,17.8912386706949,"LI07"
"455","20231230_180458381","barb2",1.00303951367781,18,17.9454545454545,"LI07"
"456","20231230_180458381","barb3",1.00607902735562,18,17.8912386706949,"LI07"
"457","20231230_180651431","barb1",1.00607902735562,22,21.8670694864048,"LI07"
"458","20231230_180651431","barb2",1.00911854103343,22,21.8012048192771,"LI07"
"459","20231230_180651431","barb3",1.01519756838906,25,24.625748502994,"LI07"
"460","20231230_180907069","barb1",1.00303951367781,19,18.9424242424242,"LI08"
"461","20231230_180907069","barb2",1.00911854103343,18,17.8373493975904,"LI08"
"462","20231230_180907069","barb3",1.00303951367781,19,18.9424242424242,"LI08"
"463","20231230_180942108","barb1",1.00911854103343,23,22.7921686746988,"LI08"
"464","20231230_180942108","barb2",1.00607902735562,24,23.8549848942598,"LI08"
"465","20231230_180942108","barb3",1.00303951367781,23,22.930303030303,"LI08"
"466","20231230_181046069","barb1",1.00303951367781,21,20.9363636363636,"LI08"
"467","20231230_181046069","barb2",1.00607902735562,20,19.8791540785498,"LI08"
"468","20231230_181046069","barb3",1.00911854103343,21,20.8102409638554,"LI08"
"469","20231230_181333337","barb1",1.00911854103343,21,20.8102409638554,"LI09"
"470","20231230_181333337","barb2",1.00607902735562,21,20.8731117824773,"LI09"
"471","20231230_181333337","barb3",1.00607902735562,20,19.8791540785498,"LI09"
"472","20231230_181348215","barb1",1.00607902735562,19,18.8851963746224,"LI09"
"473","20231230_181348215","barb2",1.00303951367781,18,17.9454545454545,"LI09"
"474","20231230_181348215","barb3",1.00607902735562,18,17.8912386706949,"LI09"
"475","20231230_181424289","barb1",1.00607902735562,21,20.8731117824773,"LI09"
"476","20231230_181424289","barb2",1.00607902735562,22,21.8670694864048,"LI09"
"477","20231230_181424289","barb3",1.00911854103343,20,19.8192771084337,"LI09"
"478","20231230_181637801","barb1",1.00303951367781,23,22.930303030303,"LI10"
"479","20231230_181637801","barb2",1.00607902735562,24,23.8549848942598,"LI10"
"480","20231230_181637801","barb3",1.01215805471125,22,21.7357357357357,"LI10"
"481","20231230_181725351","barb1",1.00911854103343,21,20.8102409638554,"LI10"
"482","20231230_181725351","barb2",1.00607902735562,22,21.8670694864048,"LI10"
"483","20231230_181725351","barb3",1.00911854103343,22,21.8012048192771,"LI10"
"484","20231230_181753131","barb1",1.00911854103343,21,20.8102409638554,"LI10"
"485","20231230_181753131","barb2",0.720364741641337,16,22.210970464135,"LI10"
"486","20231230_181753131","barb3",0.917933130699088,20,21.7880794701987,"LI10"
"487","20231230_181941574","barb1",1.00303951367781,22,21.9333333333333,"LI11"
"488","20231230_181941574","barb2",1.00911854103343,24,23.7831325301205,"LI11"
"489","20231230_181941574","barb3",1.00911854103343,22,21.8012048192771,"LI11"
"490","20231230_182017546","barb1",1.00303951367781,24,23.9272727272727,"LI11"
"491","20231230_182017546","barb2",1.00911854103343,22,21.8012048192771,"LI11"
"492","20231230_182017546","barb3",1.00303951367781,25,24.9242424242424,"LI11"
"493","20231230_182045200","barb1",1.01215805471125,20,19.7597597597598,"LI11"
"494","20231230_182045200","barb2",1.00911854103343,19,18.828313253012,"LI11"
"495","20231230_182045200","barb3",1.00607902735562,22,21.8670694864048,"LI11"
"496","20231230_182302339","barb1",1.00303951367781,18,17.9454545454545,"LI13"
"497","20231230_182302339","barb2",1.00911854103343,21,20.8102409638554,"LI13"
"498","20231230_182302339","barb3",1.00303951367781,19,18.9424242424242,"LI13"
"499","20231230_182316997","barb1",1.00303951367781,19,18.9424242424242,"LI13"
"500","20231230_182316997","barb2",1.00607902735562,18,17.8912386706949,"LI13"
"501","20231230_182316997","barb3",1.00607902735562,19,18.8851963746224,"LI13"
"502","20231230_182332970","barb1",1.00303951367781,17,16.9484848484848,"LI13"
"503","20231230_182332970","barb2",1.00607902735562,22,21.8670694864048,"LI13"
"504","20231230_182332970","barb3",1.00607902735562,16,15.9033232628399,"LI13"
"505","20231231_090927804","barb1",1.01823708206687,21,20.6238805970149,"LI18"
"506","20231231_090927804","barb2",1.04255319148936,21,20.1428571428571,"LI18"
"507","20231231_090927804","barb3",1.00607902735562,20,19.8791540785498,"LI18"
"508","20231231_091028463","barb1",1.00911854103343,24,23.7831325301205,"LI18"
"509","20231231_091028463","barb2",1.00911854103343,20,19.8192771084337,"LI18"
"510","20231231_091028463","barb3",1.03039513677812,22,21.3510324483776,"LI18"
"511","20231231_091123938","barb1",1.00911854103343,23,22.7921686746988,"LI18"
"512","20231231_091123938","barb2",1.00303951367781,21,20.9363636363636,"LI18"
"513","20231231_091123938","barb3",1.00303951367781,21,20.9363636363636,"LI18"
"514","20231231_091318875","barb1",1.00303951367781,20,19.9393939393939,"LI20"
"515","20231231_091318875","barb2",1.01215805471125,20,19.7597597597598,"LI20"
"516","20231231_091318875","barb3",1.00303951367781,19,18.9424242424242,"LI20"
"517","20231231_091354779","barb1",1.00607902735562,18,17.8912386706949,"LI20"
"518","20231231_091354779","barb2",1.00911854103343,20,19.8192771084337,"LI20"
"519","20231231_091354779","barb3",1.00607902735562,18,17.8912386706949,"LI20"
"520","20231231_091424379","barb1",1.00607902735562,22,21.8670694864048,"LI20"
"521","20231231_091424379","barb2",1.01215805471125,21,20.7477477477477,"LI20"
"522","20231231_091424379","barb3",1.00607902735562,20,19.8791540785498,"LI20"
"523","20231231_091712480","barb1",1.00911854103343,20,19.8192771084337,"LI21"
"524","20231231_091712480","barb2",1.00303951367781,20,19.9393939393939,"LI21"
"525","20231231_091712480","barb3",1.00303951367781,19,18.9424242424242,"LI21"
"526","20231231_091733306","barb1",1.00303951367781,21,20.9363636363636,"LI21"
"527","20231231_091733306","barb2",1.00303951367781,20,19.9393939393939,"LI21"
"528","20231231_091733306","barb3",1.01519756838906,20,19.7005988023952,"LI21"
"529","20231231_091805114","barb1",1.00303951367781,20,19.9393939393939,"LI21"
"530","20231231_091805114","barb2",1.00911854103343,19,18.828313253012,"LI21"
"531","20231231_091805114","barb3",1.00911854103343,20,19.8192771084337,"LI21"
"532","20231231_092447297","barb1",1.00303951367781,21,20.9363636363636,"LI22"
"533","20231231_092447297","barb2",1.00303951367781,21,20.9363636363636,"LI22"
"534","20231231_092447297","barb3",1.00607902735562,19,18.8851963746224,"LI22"
"535","20231231_092515017","barb1",1.00607902735562,21,20.8731117824773,"LI22"
"536","20231231_092515017","barb2",1.00911854103343,20,19.8192771084337,"LI22"
"537","20231231_092515017","barb3",1.00911854103343,19,18.828313253012,"LI22"
"538","20231231_092547831","barb1",1.00911854103343,20,19.8192771084337,"LI22"
"539","20231231_092547831","barb2",1.00303951367781,20,19.9393939393939,"LI22"
"540","20231231_092547831","barb3",1.00607902735562,21,20.8731117824773,"LI22"
"541","20231231_092738420","barb1",1.00607902735562,21,20.8731117824773,"LI27"
"542","20231231_092738420","barb2",1.02127659574468,22,21.5416666666667,"LI27"
"543","20231231_092738420","barb3",1.00607902735562,20,19.8791540785498,"LI27"
"544","20231231_092822271","barb1",1.00607902735562,21,20.8731117824773,"LI27"
"545","20231231_092822271","barb2",1.00303951367781,18,17.9454545454545,"LI27"
"546","20231231_092822271","barb3",1,22,22,"LI27"
"547","20231231_092907093","barb1",1,21,21,"LI27"
"548","20231231_092907093","barb2",1.00303951367781,21,20.9363636363636,"LI27"
"549","20231231_092907093","barb3",1.00607902735562,22,21.8670694864048,"LI27"
"550","20231231_093058267","barb1",1.01215805471125,21,20.7477477477477,"LI28"
"551","20231231_093058267","barb2",0.990881458966565,22,22.2024539877301,"LI28"
"552","20231231_093058267","barb3",1.00607902735562,21,20.8731117824773,"LI28"
"553","20231231_093121436","barb1",1.00303951367781,19,18.9424242424242,"LI28"
"554","20231231_093121436","barb2",1.00303951367781,18,17.9454545454545,"LI28"
"555","20231231_093121436","barb3",1.00607902735562,20,19.8791540785498,"LI28"
"556","20231231_093143906","barb1",1.00911854103343,18,17.8373493975904,"LI28"
"557","20231231_093143906","barb2",1.01215805471125,18,17.7837837837838,"LI28"
"558","20231231_093143906","barb3",1.00607902735562,19,18.8851963746224,"LI28"
"559","20231231_093346798","barb1",1.0790273556231,21,19.4619718309859,"LI29"
"560","20231231_093346798","barb2",1.01519756838906,22,21.6706586826347,"LI29"
"561","20231231_093346798","barb3",1.00911854103343,20,19.8192771084337,"LI29"
"562","20231231_093403924","barb1",1.00911854103343,19,18.828313253012,"LI29"
"563","20231231_093403924","barb2",0.978723404255319,19,19.4130434782609,"LI29"
"564","20231231_093403924","barb3",1.00607902735562,20,19.8791540785498,"LI29"
"565","20231231_093420988","barb1",1.00607902735562,23,22.8610271903323,"LI29"
"566","20231231_093420988","barb2",1.00911854103343,22,21.8012048192771,"LI29"
"567","20231231_093420988","barb3",1.00607902735562,21,20.8731117824773,"LI29"
"568","20231231_093657306","barb1",1.00303951367781,19,18.9424242424242,"LI33"
"569","20231231_093657306","barb2",1.00911854103343,20,19.8192771084337,"LI33"
"570","20231231_093657306","barb3",1.00607902735562,21,20.8731117824773,"LI33"
"571","20231231_093803045","barb1",1.00303951367781,18,17.9454545454545,"LI33"
"572","20231231_093803045","barb2",1.00607902735562,20,19.8791540785498,"LI33"
"573","20231231_093803045","barb3",1.00607902735562,21,20.8731117824773,"LI33"
"574","20231231_093847397","barb1",1.00607902735562,19,18.8851963746224,"LI33"
"575","20231231_093847397","barb2",1.00911854103343,20,19.8192771084337,"LI33"
"576","20231231_093847397","barb3",1.00303951367781,19,18.9424242424242,"LI33"
"577","20231231_094012042","barb1",1.00607902735562,20,19.8791540785498,"LI37"
"578","20231231_094012042","barb2",1.00911854103343,21,20.8102409638554,"LI37"
"579","20231231_094012042","barb3",1.00911854103343,22,21.8012048192771,"LI37"
"580","20231231_094057714","barb1",1.00303951367781,19,18.9424242424242,"LI37"
"581","20231231_094057714","barb2",1.00607902735562,20,19.8791540785498,"LI37"
"582","20231231_094057714","barb3",1.00607902735562,20,19.8791540785498,"LI37"
"583","20231231_094117447","barb1",1.00607902735562,23,22.8610271903323,"LI37"
"584","20231231_094117447","barb2",1.00303951367781,23,22.930303030303,"LI37"
"585","20231231_094117447","barb3",1.00911854103343,25,24.7740963855422,"LI37"
"586","20231231_094327562","barb1",1.01823708206687,23,22.5880597014925,"LI38"
"587","20231231_094327562","barb2",1.01215805471125,23,22.7237237237237,"LI38"
"588","20231231_094327562","barb3",1.01215805471125,25,24.6996996996997,"LI38"
"589","20231231_094435381","barb1",1.00911854103343,22,21.8012048192771,"LI38"
"590","20231231_094435381","barb2",1.01215805471125,25,24.6996996996997,"LI38"
"591","20231231_094435381","barb3",1.00607902735562,24,23.8549848942598,"LI38"
"592","20231231_094452713","barb1",1,22,22,"LI38"
"593","20231231_094452713","barb2",1.00607902735562,22,21.8670694864048,"LI38"
"594","20231231_094452713","barb3",1.00911854103343,23,22.7921686746988,"LI38"
"595","20231231_094708195","barb1",1.00607902735562,22,21.8670694864048,"LI39"
"596","20231231_094708195","barb2",1.01215805471125,23,22.7237237237237,"LI39"
"597","20231231_094708195","barb3",1.01823708206687,22,21.6059701492537,"LI39"
"598","20231231_094742263","barb1",1.00911854103343,23,22.7921686746988,"LI39"
"599","20231231_094742263","barb2",1.00303951367781,23,22.930303030303,"LI39"
"600","20231231_094742263","barb3",1.00303951367781,21,20.9363636363636,"LI39"
"601","20231231_094835055","barb1",1.00303951367781,19,18.9424242424242,"LI39"
"602","20231231_094835055","barb2",1.00303951367781,19,18.9424242424242,"LI39"
"603","20231231_094835055","barb3",1.01823708206687,20,19.6417910447761,"LI39"
"604","20231231_095133986","barb1",1.01823708206687,21,20.6238805970149,"LI40"
"605","20231231_095133986","barb2",1.00607902735562,22,21.8670694864048,"LI40"
"606","20231231_095133986","barb3",1.00607902735562,19,18.8851963746224,"LI40"
"607","20231231_095150850","barb1",1.00911854103343,20,19.8192771084337,"LI40"
"608","20231231_095150850","barb2",1.00911854103343,21,20.8102409638554,"LI40"
"609","20231231_095150850","barb3",1.00607902735562,22,21.8670694864048,"LI40"
"610","20231231_095217351","barb1",1.01823708206687,21,20.6238805970149,"LI40"
"611","20231231_095217351","barb2",1.01215805471125,21,20.7477477477477,"LI40"
"612","20231231_095217351","barb3",1.01519756838906,22,21.6706586826347,"LI40"
"613","20231231_095453039","barb1",1.00607902735562,22,21.8670694864048,"LI42"
"614","20231231_095453039","barb2",1.00303951367781,21,20.9363636363636,"LI42"
"615","20231231_095453039","barb3",1.00911854103343,19,18.828313253012,"LI42"
"616","20231231_095504720","barb1",1.00911854103343,20,19.8192771084337,"LI42"
"617","20231231_095504720","barb2",1.00607902735562,20,19.8791540785498,"LI42"
"618","20231231_095504720","barb3",1.00303951367781,22,21.9333333333333,"LI42"
"619","20231231_095523863","barb1",1.00303951367781,22,21.9333333333333,"LI42"
"620","20231231_095523863","barb2",1.00911854103343,24,23.7831325301205,"LI42"
"621","20231231_095523863","barb3",1.02431610942249,21,20.5014836795252,"LI42"
"622","20231231_095738702","barb1",1,23,23,"LI43"
"623","20231231_095738702","barb2",1.00911854103343,21,20.8102409638554,"LI43"
"624","20231231_095738702","barb3",1.00303951367781,24,23.9272727272727,"LI43"
"625","20231231_095821528","barb1",1.00607902735562,21,20.8731117824773,"LI43"
"626","20231231_095821528","barb2",1.00911854103343,21,20.8102409638554,"LI43"
"627","20231231_095821528","barb3",1.00607902735562,21,20.8731117824773,"LI43"
"628","20231231_095918525","barb1",1.00303951367781,20,19.9393939393939,"LI43"
"629","20231231_095918525","barb2",1.00303951367781,20,19.9393939393939,"LI43"
"630","20231231_095918525","barb3",1.00911854103343,20,19.8192771084337,"LI43"
"631","20231231_100106436","barb1",1.00911854103343,21,20.8102409638554,"LI46"
"632","20231231_100106436","barb2",1.01215805471125,21,20.7477477477477,"LI46"
"633","20231231_100106436","barb3",1.00303951367781,20,19.9393939393939,"LI46"
"634","20231231_100123463","barb1",1.01215805471125,21,20.7477477477477,"LI46"
"635","20231231_100123463","barb2",1.00911854103343,20,19.8192771084337,"LI46"
"636","20231231_100123463","barb3",1.00607902735562,19,18.8851963746224,"LI46"
"637","20231231_100157949","barb1",1.00607902735562,22,21.8670694864048,"LI46"
"638","20231231_100157949","barb2",1.01823708206687,21,20.6238805970149,"LI46"
"639","20231231_100157949","barb3",1.00303951367781,22,21.9333333333333,"LI46"
"640","20231231_100951084","barb1",1.00303951367781,22,21.9333333333333,"LI57"
"641","20231231_100951084","barb2",1.03647416413374,22,21.2258064516129,"LI57"
"642","20231231_100951084","barb3",1.00911854103343,20,19.8192771084337,"LI57"
"643","20231231_101004676","barb1",1.00911854103343,20,19.8192771084337,"LI57"
"644","20231231_101004676","barb2",1.00911854103343,20,19.8192771084337,"LI57"
"645","20231231_101004676","barb3",1.02431610942249,22,21.4777448071217,"LI57"
"646","20231231_101021897","barb1",1.00911854103343,21,20.8102409638554,"LI57"
"647","20231231_101021897","barb2",1.00303951367781,21,20.9363636363636,"LI57"
"648","20231231_101021897","barb3",1.00303951367781,22,21.9333333333333,"LI57"
"649","20231231_101301499","barb1",1.00607902735562,19,18.8851963746224,"LI59"
"650","20231231_101301499","barb2",1.01215805471125,21,20.7477477477477,"LI59"
"651","20231231_101301499","barb3",1.00911854103343,19,18.828313253012,"LI59"
"652","20231231_101310342","barb1",1.01823708206687,22,21.6059701492537,"LI59"
"653","20231231_101310342","barb2",1.00911854103343,20,19.8192771084337,"LI59"
"654","20231231_101310342","barb3",1,19,19,"LI59"
"655","20231231_101319979","barb1",1.00911854103343,21,20.8102409638554,"LI59"
"656","20231231_101319979","barb2",1.01215805471125,19,18.7717717717718,"LI59"
"657","20231231_101319979","barb3",1.00911854103343,22,21.8012048192771,"LI59"
"658","20231231_101516005","barb1",1.00303951367781,18,17.9454545454545,"LI60"
"659","20231231_101516005","barb2",1.03343465045593,20,19.3529411764706,"LI60"
"660","20231231_101516005","barb3",1.00911854103343,21,20.8102409638554,"LI60"
"661","20231231_101531380","barb1",1.00303951367781,22,21.9333333333333,"LI60"
"662","20231231_101531380","barb2",1.00303951367781,21,20.9363636363636,"LI60"
"663","20231231_101531380","barb3",1.00607902735562,22,21.8670694864048,"LI60"
"664","20231231_101550523","barb1",1,21,21,"LI60"
"665","20231231_101550523","barb2",1.00607902735562,21,20.8731117824773,"LI60"
"666","20231231_101550523","barb3",0.996960486322188,21,21.0640243902439,"LI60"
"667","20231231_101836410","barb1",1.00607902735562,22,21.8670694864048,"LI64"
"668","20231231_101836410","barb2",0.954407294832827,21,22.0031847133758,"LI64"
"669","20231231_101836410","barb3",1.04863221884498,21,20.0260869565217,"LI64"
"670","20231231_101852281","barb1",1.00911854103343,22,21.8012048192771,"LI64"
"671","20231231_101852281","barb2",1.00607902735562,22,21.8670694864048,"LI64"
"672","20231231_101852281","barb3",1.00303951367781,22,21.9333333333333,"LI64"
"673","20231231_101908060","barb1",1.01823708206687,21,20.6238805970149,"LI64"
"674","20231231_101908060","barb2",1.00607902735562,21,20.8731117824773,"LI64"
"675","20231231_101908060","barb3",1.01519756838906,17,16.7455089820359,"LI64"
"676","20231231_102057914","barb1",1.00607902735562,20,19.8791540785498,"LI67"
"677","20231231_102057914","barb2",1.00303951367781,20,19.9393939393939,"LI67"
"678","20231231_102057914","barb3",1.00607902735562,19,18.8851963746224,"LI67"
"679","20231231_102131372","barb1",1.01215805471125,19,18.7717717717718,"LI67"
"680","20231231_102131372","barb2",1.00607902735562,20,19.8791540785498,"LI67"
"681","20231231_102131372","barb3",1.00911854103343,18,17.8373493975904,"LI67"
"682","20231231_102150120","barb1",1.00607902735562,20,19.8791540785498,"LI67"
"683","20231231_102150120","barb2",1.00911854103343,18,17.8373493975904,"LI67"
"684","20231231_102150120","barb3",1.01215805471125,17,16.7957957957958,"LI67"
"685","20231231_102441718","barb1",1.00303951367781,18,17.9454545454545,"LI68"
"686","20231231_102441718","barb2",1.01519756838906,20,19.7005988023952,"LI68"
"687","20231231_102441718","barb3",1.00303951367781,19,18.9424242424242,"LI68"
"688","20231231_102644806","barb1",1.00607902735562,19,18.8851963746224,"LI68"
"689","20231231_102644806","barb2",1.01823708206687,20,19.6417910447761,"LI68"
"690","20231231_102644806","barb3",1.00303951367781,20,19.9393939393939,"LI68"
"691","20231231_102716980","barb1",1.00303951367781,17,16.9484848484848,"LI68"
"692","20231231_102716980","barb2",1.00607902735562,20,19.8791540785498,"LI68"
"693","20231231_102716980","barb3",1.00607902735562,19,18.8851963746224,"LI68"
"694","20231231_103805741","barb1",1.0273556231003,18,17.5207100591716,"PB27"
"695","20231231_103805741","barb2",1.00607902735562,19,18.8851963746224,"PB27"
"696","20231231_103805741","barb3",1.00911854103343,19,18.828313253012,"PB27"
"697","20231231_103828348","barb1",1.03951367781155,20,19.2397660818713,"PB27"
"698","20231231_103828348","barb2",1.00911854103343,21,20.8102409638554,"PB27"
"699","20231231_103828348","barb3",1.00607902735562,22,21.8670694864048,"PB27"
"700","20231231_103845769","barb1",1.01215805471125,20,19.7597597597598,"PB27"
"701","20231231_103845769","barb2",1.00303951367781,20,19.9393939393939,"PB27"
"702","20231231_103845769","barb3",1.00607902735562,20,19.8791540785498,"PB27"
"703","20231231_104004908","barb1",1.00303951367781,18,17.9454545454545,"PB85"
"704","20231231_104004908","barb2",1.01215805471125,18,17.7837837837838,"PB85"
"705","20231231_104004908","barb3",1.00303951367781,17,16.9484848484848,"PB85"
"706","20231231_104024408","barb1",1.00911854103343,18,17.8373493975904,"PB85"
"707","20231231_104024408","barb2",1.00911854103343,17,16.8463855421687,"PB85"
"708","20231231_104024408","barb3",1.01519756838906,19,18.7155688622755,"PB85"
"709","20231231_104042791","barb1",1.01215805471125,20,19.7597597597598,"PB85"
"710","20231231_104042791","barb2",1.00303951367781,18,17.9454545454545,"PB85"
"711","20231231_104042791","barb3",1.00607902735562,17,16.8972809667674,"PB85"
"712","20231231_104309544","barb1",1.00607902735562,19,18.8851963746224,"PB36"
"713","20231231_104309544","barb2",1,19,19,"PB36"
"714","20231231_104309544","barb3",1.00911854103343,20,19.8192771084337,"PB36"
"715","20231231_104333548","barb1",1.00303951367781,18,17.9454545454545,"PB36"
"716","20231231_104333548","barb2",1.04255319148936,20,19.1836734693878,"PB36"
"717","20231231_104333548","barb3",1.00303951367781,18,17.9454545454545,"PB36"
"718","20231231_104403598","barb1",1.00303951367781,20,19.9393939393939,"PB36"
"719","20231231_104403598","barb2",1.02431610942249,20,19.5252225519288,"PB36"
"720","20231231_104403598","barb3",1.01823708206687,19,18.6597014925373,"PB36"
